,filename,domain,Complexity,Aesthetics,Orderliness,VA_PNG,VA_JPEG ,elements,elem. types,visual complex,edge congestion,unique RGB,HSVcolours (avg Hue),HSVcolours (avg Saturation),HSVcolours (std Saturation),HSVcolours (avg Value),HSVcolours (std Value),HSVspectrum (HSV),HSVspectrum (Hue),HSVspectrum (Saturation),HSVspectrum (Value),Hassler-Susstrunk (dist A),Hassler-Susstrunk (std A),Hassler-Susstrunk (dist B),Hassler-Susstrunk (std B),Hassler-Susstrunk (dist RGYB),Hassler-Susstrunk (std RGYB),Hassler-Susstrunk (Colorfulness),Static clusters,DynamicCC (clusters),DynamicCC (avg cluster colors),QuadtreeDec (balance),QuadtreeDec (symmetry),QuadtreeDec (equilibrium),QuadtreeDec (leaves),whitespace,grid quality,edge density,LABcolours (mean Lightness),LABcolours (std Lightness),LABcolours (mean A),LABcolours (std A),LABcolours (mean B),LABcolours (std B),Luminance std,FG contrast,pixel symmetry
237,banks-www.csbfinley.com.png,AM2022Banks,2.2,5.8,4.8,1063155,829453,5,2,98.31,0.325321616,16311,30.79916475,0.146587289,0.093480132,0.277960338,0.131662326,7696,6496,9659,256,6.498203949,7.320030333,8.169811969,14.16387749,10.43898856,15.94359651,19.07529308,1114,376,15,0.867758935,0.607312687,0.99981062,3301,-0.000413064,12,0.181388299,27.43484096,12.40592941,1.655170713,2.584605039,3.805057392,6.294130523,29.7302971,1.021041979,0.633201546
238,banks-www.csbpalmer.com.png,AM2022Banks,2.8,4.4,4.6,462721,490398,9,3,269.65,0.263516938,3260,192.4107229,0.38915747,0.234121753,0.560623703,0.244269425,3597,6203,10832,256,28.33753389,16.09280165,27.19191411,20.7184378,39.27360462,26.23417485,38.01625623,1563,167,10,0.846639008,0.598551374,0.999730183,2317,0.204800154,38,0.108762273,51.22847957,26.31112449,-6.036910386,7.382352671,-9.175604,11.48770327,70.0764428,1.141463521,0.665159235
239,banks-www.csbsa.com.png,AM2022Banks,4.4286,1.8571,2.8571,1049023,985105,19,5,878.36,0.272341649,16592,16.97776957,0.159874251,0.227910314,0.711122182,0.282426413,18062,14792,18088,256,10.62368204,21.13259985,13.53199965,20.31779917,17.20400054,29.31552045,34.47672062,3852,903,13,0.916936808,0.567981861,0.99977193,2743,0.351466332,91,0.193954242,68.96207352,30.04214866,1.888167479,8.28398395,1.902088683,11.47300832,77.90333253,1.001732886,0.35434307
240,banks-www.ctbi.com.png,AM2022Banks,2.8,4.8,5,740826,769124,,,,0.290228739,9033,219.900751,0.562356943,0.347161456,0.641475926,0.199539733,9630,8995,16488,251,39.464743,31.9130782,61.29276497,40.76676269,72.89903276,51.77232369,73.64203352,2395,483,12,0.906294529,0.634397874,0.999762847,2638,-0.033772348,23,0.126012969,49.98033566,26.17458096,2.780905431,4.556466752,-24.67023784,18.97154199,70.40051285,0.987334315,0.66451447
241,banks-www.dacotahbank.com.png,AM2022Banks,3.6667,4.6667,5,974109,893038,24,5,1101.62,0.200406019,28947,25.82115352,0.281183976,0.310274925,0.545233238,0.328533242,21882,8962,13362,256,17.61019105,29.21881997,17.13648016,18.59469295,24.57189006,34.63382807,42.00539509,2554,1120,14,0.911999751,0.627844086,0.999812635,3337,0.23459756,67,0.152307115,50.51286769,34.98213596,6.162570626,13.91734208,5.990035697,11.87140969,91.98061367,1.09154703,0.929616425
242,banks-www.dakotaprairiebank.com.png,AM2022Banks,3.3333,5.1667,4.3333,677273,790016,24,5,1091.76,0.309923048,11414,55.49071373,0.27035359,0.23758744,0.811090679,0.242477092,12573,12683,16361,256,24.29625678,26.54425757,33.11102405,27.38342917,41.06882038,38.13724954,50.45789566,2911,559,13,0.930923267,0.602393154,0.999807006,3244,0.477951898,81,0.143524692,76.28327899,25.78664177,0.685399573,13.50093262,15.73860571,12.51903182,70.07266179,0.9700065,0.521427791
243,banks-www.dallascapitalbank.com.png,AM2022Banks,2,4.6,5.6,615079,535107,14,5,618.59,0.246527876,11780,342.4895247,0.113934793,0.151060228,0.711588041,0.251429176,11824,5484,11882,253,6.827004873,10.07631713,12.64967074,18.40605575,14.37435791,20.98368545,25.29599282,1832,609,12,0.856882035,0.581373902,0.999684673,1984,0.562137309,41,0.106052169,70.17292611,25.93145331,0.551990636,2.852483545,1.72912681,10.13051333,66.92930005,0.964422322,1.050307667
244,banks-www.decorahbank.com.png,AM2022Banks,3.4,4.4,4.2,1900388,1660082,24,2,495.91,0.276021487,24956,55.65950351,0.302898687,0.343193489,0.663215551,0.279695895,27713,19409,19832,256,14.58694497,23.58113889,29.63051821,36.60135379,33.02645262,43.53997256,53.44790835,5012,1343,13,0.90654234,0.611957468,0.999816269,3403,-0.1491409,71,0.221837449,62.87300827,29.67686434,-0.100321,5.82286705,3.086213077,20.96403356,77.71891224,0.989818924,0.84990233
245,banks-www.deerwoodbank.com.png,AM2022Banks,4,4,5,1278397,938217,15,5,690.99,0.196724925,21285,10.96981341,0.136543386,0.211036043,0.657179961,0.34589636,17501,12965,16855,256,8.751678817,20.51817254,10.39997848,17.79955951,13.59232999,27.16283717,31.24053617,3121,854,12,0.841342328,0.575457927,0.999762351,2635,0.260256081,49,0.151750256,63.8276852,35.60969228,2.053658637,7.459576197,2.101271356,9.3806981,91.52544017,1.010918811,0.570716906
246,banks-www.dellsbank.com.png,AM2022Banks,4.4,2.6,3.4,457342,522944,37,7,1973.19,0.387498464,3867,359.4355503,0.093148647,0.266315727,0.911359084,0.193495493,4170,14948,17290,256,10.86723055,32.2064288,5.524081825,22.65529292,12.19065953,39.37659651,43.03379437,2700,205,12,0.762680376,0.484959667,0.999400107,1042,0.636575872,106,0.082958126,89.06590733,23.32484815,3.33171927,11.95060217,0.724478632,9.519890989,66.0274841,1.015637268,0.598084482
247,banks-www.denmarkstate.com.png,AM2022Banks,2.8,4,4.4,767639,729135,33,4,1285.4,0.23567639,15000,14.60542517,0.271324756,0.351953663,0.582838044,0.365851965,16071,15241,17911,256,16.4688654,27.12155054,22.94129176,38.60161205,28.24050983,47.17693247,55.64908542,3358,833,12,0.851027396,0.59022071,0.999757388,2578,0.261977945,30,0.124829645,55.14037957,37.71911336,0.236593782,14.67066891,7.65280909,19.72427853,97.22050695,0.930023659,1.001823833
248,banks-www.dixonbank.com.png,AM2022Banks,2.8,3,3.4,627172,709065,19,4,738.55,0.382157863,8539,356.0846274,0.148037402,0.291408849,0.880178583,0.205041112,6635,4969,12939,255,10.91468072,23.02673872,17.09627647,33.77872593,20.2833164,40.88071699,46.96571191,1393,334,13,0.566922366,0.546941662,0.999565077,1438,0.612112581,82,0.106728092,84.66124258,25.42365832,1.347701134,3.319703476,-2.47860352,15.87827653,69.36707972,0.966266379,1.202960097
249,banks-www.dnbd.bank.png,AM2022Banks,4,3.4,4,375860,601823,18,4,691.16,0.400496666,5326,16.54863886,0.167665156,0.26826288,0.87056004,0.240065815,5260,11797,15218,256,25.68615914,40.70507547,11.21242765,18.98039189,28.02672484,44.9127871,53.32080455,2418,235,10,0.469010643,0.503240491,0.999588462,1519,0.560281726,115,0.09958602,84.06576166,27.10576405,-3.014831144,19.39676643,5.232027791,11.25660035,73.34184185,1.093887622,0.592087898
250,banks-www.dollar.bank.png,AM2022Banks,3.4,4.8,4.8,1193775,911614,31,5,1425.06,0.239586111,24329,239.3131839,0.433132967,0.384454866,0.452395815,0.294853065,15103,5821,11599,256,22.62810668,27.21897702,27.01098146,29.21113457,35.23669013,39.926972,50.49797904,1555,768,14,0.883339936,0.541931526,0.999777419,2812,0.035365988,43,0.142670171,38.84082032,31.39816724,1.864422689,8.023215762,-7.529323152,15.79545824,80.29762858,1.00731539,0.631473843
251,banks-www.drummondbank.com.png,AM2022Banks,2.2,5.6,6.6,1212682,912455,14,2,277.19,0.204770938,13957,19.96347158,0.094996792,0.123764529,0.503018854,0.296554099,8511,5681,10707,256,4.674911159,6.154256718,7.887020534,10.92050204,9.168417925,12.53523995,15.28576532,1750,390,15,0.899395118,0.601705308,0.999765842,2674,0.139779638,39,0.173631668,50.4588816,29.8221343,0.660486389,2.162733412,3.351170796,5.54222987,76.07989143,1.088345558,0.691435581
252,banks-www.dundeebanking.com.png,AM2022Banks,4,5,5.2,1056429,902596,34,4,1345.29,0.243405198,23904,11.64054981,0.124080227,0.184855654,0.603012332,0.380464783,15266,5211,9561,256,6.776186071,16.16193004,5.715131796,9.244247049,8.864503884,18.61891743,21.27826859,1204,758,15,0.878295625,0.532853909,0.999752228,2524,0.323392622,92,0.151653173,58.9465681,39.23252546,2.107144296,6.873966452,2.027187111,4.958201681,100.9801756,1.022312761,0.740243548
253,banks-www.eaglebankcorp.com.png,AM2022Banks,3.2,4.6,4.4,425057,599846,34,5,1515.3,0.237229636,7032,257.1695901,0.512609081,0.355996729,0.587822471,0.281807854,7184,12099,16684,256,8.294745567,11.81742969,51.86214235,40.58789603,52.52127772,42.27326518,58.02964849,2711,354,13,0.879675432,0.602476491,0.999723634,2263,0.151496556,29,0.081075066,44.50628086,37.22090882,13.70859969,10.96535347,-19.68682263,28.77605168,96.89995099,1.314619244,0.421329729
254,banks-www.easternmichiganbank.com.png,AM2022Banks,2.375,4.5,4.875,734526,697476,19,5,856.38,0.318767024,20489,14.07801983,0.173745042,0.304416427,0.673664546,0.315398953,20184,5939,11446,249,5.403629653,9.510081622,13.80515872,20.13118024,14.82503358,22.26445756,26.71196763,1709,1084,12,0.860721873,0.610160759,0.999778398,2824,0.126774985,102,0.134001319,65.33193275,33.97886917,1.159236982,4.786453565,-1.927107963,12.5636005,88.41065417,1.067420119,0.688671638
255,banks-www.eastwestbank.com.png,AM2022Banks,3.2,4.8,5,895743,784324,23,3,713.81,0.273849756,13843,9.822034361,0.19026416,0.287488856,0.815298076,0.210907582,14879,17812,18373,256,23.13711166,37.82854882,17.10900315,28.0469515,28.77575238,47.09172533,55.72445104,5023,725,10,0.824230866,0.571537126,0.999724476,2272,0.476968237,80,0.123006118,79.30975568,23.56849035,-4.690120265,12.82929203,-0.859336488,13.1400544,63.90899963,1.022198163,0.544175141
256,banks-www.eastwis.com.png,AM2022Banks,3.2,5.8,5,1047733,817843,15,4,589.24,0.222066969,12486,274.7156997,0.119135152,0.18035251,0.805029344,0.219401809,13024,9553,15657,256,10.45618864,19.04592916,11.73122298,15.54391144,15.71475337,24.58374667,29.29817268,3050,633,12,0.877742754,0.599654101,0.999729378,2314,0.621675337,83,0.144771212,78.16804834,24.00501519,2.205363717,7.828635627,0.785057922,8.797169258,63.04131693,1.022796588,0.66199461
257,banks-www.elginstatebank.com.png,AM2022Banks,2.8333,4.1667,4.8333,1258233,1325406,17,6,893.74,0.237567454,12673,304.7946369,0.343610713,0.386219711,0.746442864,0.271128508,14762,13141,18551,256,23.3937445,29.16752893,32.39390936,38.91067876,39.9578859,48.62906194,60.61642771,3683,701,12,0.906813563,0.622338389,0.999777542,2812,0.397985053,69,0.143938672,68.00441818,32.58542449,-0.851242701,5.64192682,-10.26355646,18.83817047,87.95027736,1.0396713,0.727243127
258,banks-www.exba.com.png,AM2022Banks,3.4,4.6,4.6,638062,619134,27,4,1038.95,0.325161417,12662,14.3874344,0.229721477,0.285478303,0.685631131,0.309228769,11670,9933,14778,256,14.90460507,20.48496392,20.69253004,28.62484398,25.50153038,35.19965113,42.85011024,2153,614,11,0.831181048,0.579014697,0.999725466,2278,0.323205781,81,0.121493076,65.54570711,32.59587687,3.378825297,7.789720444,9.212849044,14.04023181,84.97655627,1.051568174,0.569132961
259,banks-www.fbot.com.png,AM2022Banks,2,4.4,4.6,1102706,831851,13,4,511.32,0.234549139,21174,359.698373,0.146608876,0.283796044,0.812439063,0.223854559,13701,11080,14610,256,14.61019014,30.51271919,11.97181089,28.5193482,18.88867152,41.76576653,47.43236799,2370,674,13,0.797868808,0.617964579,0.999722347,2251,0.323361482,77,0.130109723,79.28537306,24.76344669,-2.214795886,12.85401839,-0.237372603,15.01577435,68.46312001,1.006229929,1.112202981
260,banks-www.fbsw.com.png,AM2022Banks,2.3333,5.6667,5.6667,379709,399881,34,5,1469.11,0.182616461,4415,140.9151158,0.471963334,0.319310167,0.320996788,0.341751707,4086,3869,9007,256,18.34843109,16.29851461,3.222116336,9.888012581,18.62919636,19.06343021,24.65218912,1041,215,11,0.820921846,0.587537275,0.999746637,2467,0.153491354,39,0.088718127,30.50720944,35.01944495,-9.505881388,7.930534992,4.446272859,6.855716247,88.39620808,1.133081931,0.667079906
261,banks-www.fcbtexas.com.png,AM2022Banks,3.6,4.2,4.4,1513299,1192893,16,4,645.95,0.223057386,22301,18.10357407,0.279462008,0.249181324,0.709073674,0.264050052,29167,16123,19023,256,22.20779327,25.09277509,27.85684578,26.95394835,35.62569212,36.82611428,47.51382192,4872,1478,13,0.907318024,0.647016527,0.999811792,3322,0.2982818,49,0.17337064,64.87898809,29.36086288,5.83495276,8.225993084,3.577387754,16.57451991,77.43327103,1.023247222,0.714321378
262,banks-www.fdsb.com.png,AM2022Banks,2.8333,5.1667,4.6667,982679,868611,21,2,414.3,0.27257485,16446,318.9227416,0.318495846,0.267158024,0.564992152,0.305359795,15665,9201,14982,256,13.64389379,14.53588158,25.08153347,21.72266893,28.55239323,26.13744821,34.70316618,2785,764,12,0.843189342,0.645676554,0.999788378,2956,0.119082466,55,0.132927902,51.73823718,32.53700532,1.406557131,4.50449721,-2.584365099,15.99064063,84.21435165,1.10283244,0.806250857
263,banks-www.ffnwb.com.png,AM2022Banks,3.6667,3.8333,4.6667,1354629,1176866,25,5,1170.63,0.237323056,30786,203.5305256,0.424841117,0.378419006,0.787627664,0.206586351,28311,16780,20361,256,50.34735767,45.98190345,45.50884974,43.36221734,67.86686842,63.2029852,83.56304572,4437,1381,13,0.92941974,0.577551507,0.999795576,3061,0.202238423,63,0.182555136,70.91394981,25.30299129,-7.218916012,11.49345805,-11.3816611,19.15231678,71.05509624,1.060732275,0.812846485
264,banks-www.firstandpeoplesbank.com.png,AM2022Banks,2,4.2,5,459565,576530,27,5,1199.74,0.277347517,4628,337.3771107,0.201516172,0.345821445,0.837773979,0.251118303,4414,12071,16408,256,14.68227671,22.94837446,18.49680402,31.51872643,23.61569411,38.98792129,46.07262952,3054,201,12,0.760509679,0.561645292,0.999639732,1738,0.496583749,73,0.086478788,79.66123171,30.82878894,0.462713928,5.726404141,-6.632010058,14.44597688,82.9105892,1.05121915,0.555486005
265,banks-www.firstbankbaldwin.com.png,AM2022Banks,2.2,4.6,4.4,1330564,1049789,8,3,253.62,0.14036595,18429,184.2493062,0.426003426,0.394838062,0.58245769,0.289203519,18941,10360,14288,256,22.21456349,22.37224578,31.77355061,30.27582113,38.76912882,37.64495619,49.27569483,2700,958,12,0.831341073,0.569835928,0.999778542,2821,0.157100857,51,0.163016559,52.58001596,32.31046069,-1.465774191,5.293593611,-7.073833936,18.41088362,84.94511062,1.019325777,0.631787714
266,banks-www.firstbankceleste.com.png,AM2022Banks,2.4286,6,5.7143,1735128,1525360,19,3,618.57,0.151677066,14184,230.9498196,0.385554227,0.353662529,0.736960637,0.230908597,29228,13778,19077,256,23.43851388,23.85939862,49.732671,49.82270608,54.97910965,55.24104401,71.73477691,4299,1483,12,0.920792396,0.620852534,0.99980351,3184,0.248904601,28,0.197082906,61.0610104,29.35168306,6.019429465,11.39051119,-20.57676689,24.52748216,80.15457836,1.035393908,0.934509329
267,banks-www.firstbankonline.com.png,AM2022Banks,3,4.2,4.4,917343,951361,31,4,1231.3,0.220705186,22286,75.48284216,0.519006441,0.369434316,0.742634193,0.26970083,20639,20195,20259,256,33.04600308,29.00977955,75.49507803,71.61592615,82.41083137,77.2684165,101.9916659,4099,1091,11,0.901434102,0.587038114,0.999791446,3001,0.106194131,71,0.137421234,64.48993307,28.9971813,-0.690258681,6.374551506,6.279436269,42.45450002,75.15003539,1.008939046,0.57315845
268,banks-www.firstburleson.com.png,AM2022Banks,4.2,5,5.2,1418534,1163488,26,2,523.9,0.217576537,27126,11.78009626,0.27117404,0.251085851,0.522687074,0.342534772,20311,13770,17888,256,18.33305338,31.35358815,16.10453043,19.24059136,24.40198243,36.78651717,44.1071119,4287,1051,12,0.934484777,0.635001436,0.999836592,3826,0.148460397,50,0.18070688,48.17133445,34.82173223,3.484433245,13.34917936,1.671499805,11.8343438,89.4061356,1.06323218,0.614871979
269,banks-www.firstfreedombank.com.png,AM2022Banks,1.6,5,5.8,231894,419709,27,4,1008.67,0.244003614,3582,276.4251739,0.458293898,0.466846508,0.658784197,0.313506944,4583,8907,13176,256,22.98388683,32.0077156,34.32749441,34.58052064,41.31145031,47.1201259,59.513561,1561,198,12,0.884313314,0.590919523,0.999657518,1828,0.26962467,50,0.077896029,56.71032063,38.79817918,5.23451902,10.50096879,-14.34423647,18.48546299,102.8303043,2.033044278,0.646213853
270,banks-www.firsthope.com.png,AM2022Banks,2.8333,5,5.3333,632967,711980,30,4,1166.49,0.254410143,13205,8.294373886,0.099112011,0.21574328,0.860246761,0.253141122,11791,11216,15851,256,6.288851846,14.4030364,7.917954096,17.53359781,10.11156044,22.69084639,25.72431452,3027,549,12,0.806907706,0.534031512,0.999674881,1924,0.502809936,91,0.094002784,85.04104536,26.68576476,0.03580989,3.890043473,1.558372133,8.162068495,69.80794234,0.963963759,0.325898392
271,banks-www.firstkentucky.com.png,AM2022Banks,4.8,3.8,5.4,646037,799150,22,4,862.76,0.284839337,9076,51.80271845,0.499221601,0.429877374,0.822707719,0.207175938,12751,24381,19663,254,41.35179788,61.68827698,67.8602602,86.43867968,79.46688683,106.1936385,130.0337046,4353,635,12,0.901833763,0.595319915,0.99972446,2272,0.192318472,18,0.125007327,69.92486057,25.73401196,1.281519528,36.94591204,-6.340543642,46.05851372,82.66282998,1.039819184,0.839439131
272,banks-www.firstnewmexicobanklc.com.png,AM2022Banks,2.6667,4.1667,4.5,689122,614590,33,5,1473.42,0.209119497,10859,40.20150939,0.322606561,0.299354124,0.681906043,0.322756343,12722,10073,15021,256,23.13838108,16.20991861,24.72096736,27.15749823,33.86016695,31.62738009,41.78543018,2842,612,12,0.90691006,0.535136945,0.999740647,2413,0.337765607,51,0.107730986,62.98852899,32.06730417,-0.288091712,8.70034121,1.13280168,16.26438004,83.11523806,1.048047535,0.493517642
273,banks-www.firstoklahomabank.com.png,AM2022Banks,2.8333,4.3333,4.3333,1146283,1023781,16,5,741.73,0.244568503,15910,12.30193549,0.268797292,0.305474164,0.746400011,0.25659941,13644,8315,16580,256,32.92119175,64.78362591,23.79968036,23.33990333,40.62301874,68.8597798,81.04668542,2034,716,13,0.905725757,0.597794195,0.999778124,2818,0.246115731,39,0.177100125,68.48097564,27.38666688,9.181481164,24.07554379,10.18141858,14.3232678,78.3950493,1.125583685,0.667347537
274,banks-www.firstpremier.com.png,AM2022Banks,3.8,4.6,5,1397437,1095760,27,5,1257.82,0.243650981,15257,339.3626918,0.178182952,0.301897719,0.733002548,0.263252078,9648,19040,18909,256,14.43009507,26.15904234,15.82194873,38.04323314,21.41405392,46.16907064,52.59328681,3845,458,13,0.864921671,0.579516236,0.99972222,2254,-0.242017145,193,0.156264654,71.29389154,27.53537406,1.176002163,9.804983608,2.550959035,16.86839863,73.30846402,1.006206716,0.806435399
275,banks-www.firstsecurityks.com.png,AM2022Banks,3.8333,3.6667,4,1239876,878256,31,3,970.11,0.236016551,26058,354.7649465,0.223456187,0.239438286,0.416802663,0.263088932,23231,8044,13693,256,15.92426729,20.45764498,16.15955268,20.23009914,22.6872967,28.77102969,35.5772187,2363,1148,14,0.848879675,0.567911615,0.999804704,3202,0.033987581,54,0.178640643,38.60122688,26.11665844,3.19680078,7.067853697,0.291357606,11.12261401,64.96909786,1.046408046,0.919582408
276,banks-www.firstsentinelbank.com.png,AM2022Banks,2.8333,4.1667,5.3333,511601,620453,29,4,1116.09,0.322322381,11870,342.6885642,0.089408217,0.190200581,0.88216911,0.183000999,10418,6225,14134,248,3.78383646,9.258144522,11.65312775,26.25585613,12.25205308,27.84031646,31.51593239,2024,476,12,0.829818294,0.580584759,0.999669727,1894,0.415849392,131,0.103318252,85.39791705,23.48516064,2.833223669,8.258770334,-3.618894663,14.77507653,63.28431167,1.068756133,0.652734081
277,banks-www.firstservicebank.com.png,AM2022Banks,4.8,3,3.6,1635601,1329654,41,5,1936.6,0.306230867,27125,247.240003,0.362870473,0.276912764,0.63897056,0.214510742,28803,11817,17873,256,40.66524399,46.37739148,27.26261907,21.08712738,48.95827271,50.94633825,65.63382007,3870,1477,12,0.92956161,0.641179386,0.99982737,3622,-0.050483587,47,0.210770809,54.64597165,25.06263488,10.23185376,21.263429,-3.063971138,16.54472972,69.777858,1.019851161,0.59934238
278,banks-www.firstunited.bank.png,AM2022Banks,4.2,4.8,4.8,1510012,1212594,14,2,282.94,0.222436257,30084,26.55498501,0.233140402,0.210312751,0.571452626,0.303376402,21068,7317,11781,256,13.62713676,9.797872587,20.50439579,21.48691151,24.61968934,23.61536944,31.00127624,2000,1022,15,0.868247396,0.652754548,0.999831419,3706,0.205219629,39,0.245782349,54.76012671,30.52073295,1.350005074,7.182390735,8.493318343,12.05192772,78.96969978,1.06342356,0.590253394
279,banks-www.firstvisionbank.com.png,AM2022Banks,5.4,2,2.2,507108,703938,21,4,815.85,0.214804973,7320,347.1684156,0.169180774,0.293046885,0.854828712,0.169760107,8186,14050,18837,256,12.5624652,21.0349268,25.51537313,46.26907536,28.44028477,50.8261299,59.35821533,3635,358,11,0.846579471,0.635499683,0.999731196,2335,0.384839354,51,0.136931235,79.97831241,23.19649792,3.105063082,10.87602929,-7.385964511,22.33658334,64.14604465,0.96231074,0.187561836
280,banks-www.firstwestcu.ca.png,AM2022Banks,1.8333,5.3333,5.6667,301175,309824,9,5,381.19,0.176136576,733,359.978747,0.001783392,0.028730124,0.520454466,0.338906401,464,1512,3229,256,0.163083419,2.192405153,0.200196457,2.832827707,0.258214684,3.582115739,3.659580144,272,9,12,-0.333333333,0.47062628,0.960928341,16,0.263529455,27,0.116551876,53.42416636,33.30205235,-0.024731935,0.395770713,-0.05830184,1.199262627,86.37856687,1.071293719,0.763497477
281,banks-www.fkc.bank.png,AM2022Banks,2.2,5.2,5.8,993941,759124,15,5,680.35,0.16958827,13313,278.8508886,0.13568529,0.227305018,0.505174058,0.310249005,7458,7299,13850,256,7.075885661,17.52834926,10.7174957,22.90696512,12.84261935,28.8439262,32.69671201,2089,391,12,0.880896474,0.614178063,0.999760848,2617,0.223046417,38,0.139228275,49.03803181,31.02760534,1.084076572,2.624913965,-3.425901655,9.992747692,80.68802844,1.055342168,0.789822949
282,banks-www.flaglerbankusa.com.png,AM2022Banks,2.6,5,5.4,1164694,997145,25,3,789.61,0.22882901,25588,354.5252703,0.285441046,0.271943797,0.606600913,0.334698165,21424,17103,16442,256,23.85844812,35.91923744,16.85182902,23.98326827,29.20975331,43.19014674,51.95307273,2968,1075,14,0.919530011,0.571573553,0.999793297,3025,0.255318545,43,0.186936731,57.84752598,34.84041464,-2.62888645,14.97079371,4.912677606,12.56611267,89.69947891,1.066233225,0.762028662
283,banks-www.flanaganstatebank.com.png,AM2022Banks,3.2,4.4,5.4,690781,735663,27,5,1221.79,0.245660826,17609,35.8539381,0.193102017,0.225599884,0.730305302,0.263167561,17686,9450,14949,251,8.735512529,12.16175117,19.94780829,26.07594925,21.77669017,28.77261408,35.30562113,2365,895,13,0.862622212,0.569614782,0.999763167,2641,0.408334555,77,0.124259049,72.54663964,26.48868505,-2.791472213,6.466996457,10.69110116,13.20406568,70.99961041,1.147152129,1.029867633
284,banks-www.fmlafayette.com.png,AM2022Banks,2.8333,5.3333,4.8333,1316953,828248,9,3,280.44,0.213292623,36747,30.93996944,0.144919553,0.157226508,0.517533389,0.292772564,21728,6189,9250,254,6.774438562,10.0607791,8.67393162,10.8780936,11.00591239,14.81729383,18.11906755,1313,1065,15,0.905712766,0.549656455,0.999798111,3097,0.211084958,12,0.162597084,51.64860535,29.72904813,-0.318066506,5.223850883,3.342061218,6.579166337,76.7574087,1.070241615,0.856853432
285,banks-www.fnb-bank.com.png,AM2022Banks,3,2.6,3,173668,422053,16,3,473.89,0.132360515,3096,97.57638457,0.534870613,0.358147407,0.518888295,0.223042445,6729,5818,11971,256,49.9928506,35.04258675,30.28136265,20.65732655,58.44866154,40.67810254,58.212701,1399,350,12,0.85620861,0.579192168,0.99974013,2407,0.114888628,4,0.083734796,50.26854376,23.26501312,-24.93552739,17.59215907,23.10784216,18.15340123,64.36480656,0.990071807,0.129072511
286,banks-www.fnb-windmill.com.png,AM2022Banks,2.4,4.8,5,2079584,1481286,12,4,491.96,0.137104397,42132,28.25029562,0.361350713,0.225540712,0.587557058,0.18602663,40447,12800,19303,254,27.81630367,17.52436525,35.32286553,29.03406767,44.96055581,33.91283626,47.401003,3570,2091,13,0.931496599,0.634923134,0.999838356,3868,-0.026888555,90,0.243216039,53.25245634,18.56867239,3.290767443,10.7540927,11.73617612,18.30678316,47.93306854,1.071135968,0.775809176
287,banks-www.fnb4u.com.png,AM2022Banks,2.8,4.2,5.6,1064769,835388,20,4,786.88,0.255302718,17564,16.651723,0.121434088,0.181680159,0.76605167,0.277454469,18408,10295,15447,256,9.888315138,15.25658157,12.13639269,22.31612968,15.65473743,27.03281201,31.72923324,2905,927,12,0.831675774,0.626269057,0.999725351,2278,0.204307408,75,0.148213108,75.30841821,28.1776038,0.192748996,6.542395809,5.478308586,10.660144,73.82539317,0.960220082,0.65827847
288,banks-www.fnba.com.png,AM2022Banks,3.8,5,5.2,1181044,948235,28,4,1111.87,0.230200469,17707,343.2482417,0.133855893,0.274630792,0.802116309,0.206166632,11814,9162,18085,256,17.56187445,39.56258449,8.409616336,15.03275134,19.47154542,42.32235466,48.16381829,2569,617,12,0.642934115,0.469249515,0.999696611,2062,0.616191933,93,0.159223879,77.75594391,24.44324177,4.41016435,15.76477493,2.278784556,9.230262535,68.82673864,1.11201413,0.699180134
289,banks-www.fnbames.com.png,AM2022Banks,4.6,4,3.8,1496559,1255724,27,4,1094.04,0.251886214,22079,7.102043522,0.300583018,0.338455592,0.712271873,0.279557302,19636,13696,17428,256,21.50674183,23.3869614,30.39014645,38.65112183,37.23037665,45.17586947,56.34498247,3560,956,14,0.906754069,0.610352367,0.999790552,2983,0.166574773,115,0.20345655,64.61739334,31.41654239,3.03120854,8.481146289,-5.017046179,20.66693986,82.73973127,0.988046284,0.648622812
290,banks-www.fnbandt.com.png,AM2022Banks,2.6667,4.5,4.5,1093073,961545,16,5,738.37,0.300618577,15434,20.49192927,0.232682,0.329509546,0.839320356,0.232565712,16671,20597,20127,256,11.34330305,17.95764536,28.36201275,39.48464347,30.54626477,43.37642328,52.54030271,4908,824,12,0.914219973,0.533286889,0.999742304,2428,0.504067446,93,0.138769417,81.56696006,24.10142709,0.227368763,8.004107765,12.71040959,18.69381984,64.99315854,1.05089617,0.822236195
291,banks-www.fnbank.net.png,AM2022Banks,3.2,4.4,4.8,728025,649990,20,5,896.73,0.256128632,18683,205.8374775,0.280125358,0.207859853,0.76518225,0.163840359,15743,4754,13511,207,22.84878645,17.63348717,36.77797342,26.18902991,43.29764857,31.57222129,44.56151586,1456,784,14,0.865401008,0.572000764,0.999728553,2305,-0.036597853,35,0.117097743,68.42765772,20.3932539,-1.285847329,3.667884936,-14.77715635,12.71698712,55.38858262,1.059883708,0.517638454
292,banks-www.fnbanson.com.png,AM2022Banks,3.6,3.6,4.8,1382085,1050285,26,3,824.28,0.205437903,16746,5.526329529,0.179718585,0.188587053,0.505014076,0.305724673,21959,14166,17250,256,14.05199297,35.17518496,16.53177297,20.32800702,21.69695886,40.62661081,47.13569847,3885,1161,12,0.856013054,0.621013251,0.999778676,2824,-0.039665152,22,0.171767841,47.84102829,29.86817282,2.677494529,14.1209987,4.669327973,12.3689565,76.11492792,1.087085021,0.954578684
